eventTick,eventTimeSec,triggerColumn,triggerName
5800,0.58,9,feedforward_activated
5800,0.58,11,merger_activated
5803,0.5803,8,controller_finished
5803,0.5803,12,merger_finished
5804,0.5804,13,downlink_sent
5806,0.5806,2,sensor_finished
5807,0.5807,3,uplink_sent
5809,0.5809,6,estimator_finished
5812,0.5812,10,feedforward_finished
5837,0.5837,4,uplink_received
5850,0.585,1,sensor_activated
5856,0.5856,2,sensor_finished
5857,0.5857,3,uplink_sent
5884,0.5884,14,downlink_received
5887,0.5887,4,uplink_received
5900,0.59,1,sensor_activated
5900,0.59,5,estimator_activated
5906,0.5906,2,sensor_finished
5907,0.5907,3,uplink_sent
5909,0.5909,6,estimator_finished
5937,0.5937,4,uplink_received
5950,0.595,1,sensor_activated
5956,0.5956,2,sensor_finished
5957,0.5957,3,uplink_sent
5987,0.5987,4,uplink_received
6000,0.6,1,sensor_activated
6000,0.6,5,estimator_activated
6000,0.6,7,controller_activated
6000,0.6,9,feedforward_activated
6000,0.6,11,merger_activated
6000,0.6,15,actuator_activated
6003,0.6003,8,controller_finished
6003,0.6003,12,merger_finished
6004,0.6004,13,downlink_sent
6005,0.6005,16,actuator_finished
6006,0.6006,2,sensor_finished
6007,0.6007,3,uplink_sent
6009,0.6009,6,estimator_finished
6012,0.6012,10,feedforward_finished
6037,0.6037,4,uplink_received
6050,0.605,1,sensor_activated
6056,0.6056,2,sensor_finished
6057,0.6057,3,uplink_sent
6084,0.6084,14,downlink_received
6087,0.6087,4,uplink_received
6100,0.61,1,sensor_activated
6100,0.61,5,estimator_activated
6106,0.6106,2,sensor_finished
6107,0.6107,3,uplink_sent
6109,0.6109,6,estimator_finished
6137,0.6137,4,uplink_received
6150,0.615,1,sensor_activated
6156,0.6156,2,sensor_finished
6157,0.6157,3,uplink_sent
6187,0.6187,4,uplink_received
6200,0.62,1,sensor_activated
6200,0.62,5,estimator_activated
6200,0.62,7,controller_activated
6200,0.62,9,feedforward_activated
6200,0.62,11,merger_activated
6203,0.6203,8,controller_finished
6203,0.6203,12,merger_finished
6204,0.6204,13,downlink_sent
6206,0.6206,2,sensor_finished
6207,0.6207,3,uplink_sent
6209,0.6209,6,estimator_finished
6212,0.6212,10,feedforward_finished
6237,0.6237,4,uplink_received
6250,0.625,1,sensor_activated
6256,0.6256,2,sensor_finished
6257,0.6257,3,uplink_sent
6284,0.6284,14,downlink_received
6287,0.6287,4,uplink_received
6300,0.63,1,sensor_activated
6300,0.63,5,estimator_activated
6300,0.63,15,actuator_activated
6305,0.6305,16,actuator_finished
6306,0.6306,2,sensor_finished
6307,0.6307,3,uplink_sent
6309,0.6309,6,estimator_finished
6337,0.6337,4,uplink_received
6350,0.635,1,sensor_activated
6356,0.6356,2,sensor_finished
6357,0.6357,3,uplink_sent
6387,0.6387,4,uplink_received
6400,0.64,1,sensor_activated
6400,0.64,5,estimator_activated
6400,0.64,7,controller_activated
6400,0.64,9,feedforward_activated
6400,0.64,11,merger_activated
6403,0.6403,8,controller_finished
6403,0.6403,12,merger_finished
6404,0.6404,13,downlink_sent
6406,0.6406,2,sensor_finished
6407,0.6407,3,uplink_sent
6409,0.6409,6,estimator_finished
6412,0.6412,10,feedforward_finished
6437,0.6437,4,uplink_received
6450,0.645,1,sensor_activated
6456,0.6456,2,sensor_finished
6457,0.6457,3,uplink_sent
6484,0.6484,14,downlink_received
6487,0.6487,4,uplink_received
6500,0.65,1,sensor_activated
6500,0.65,5,estimator_activated
6506,0.6506,2,sensor_finished
6507,0.6507,3,uplink_sent
6509,0.6509,6,estimator_finished
6537,0.6537,4,uplink_received
6550,0.655,1,sensor_activated
6556,0.6556,2,sensor_finished
6557,0.6557,3,uplink_sent
6587,0.6587,4,uplink_received
6600,0.66,1,sensor_activated
6600,0.66,5,estimator_activated
6600,0.66,7,controller_activated
6600,0.66,9,feedforward_activated
6600,0.66,11,merger_activated
6600,0.66,15,actuator_activated
6603,0.6603,8,controller_finished
6603,0.6603,12,merger_finished
6604,0.6604,13,downlink_sent
6605,0.6605,16,actuator_finished
6606,0.6606,2,sensor_finished
6607,0.6607,3,uplink_sent
6609,0.6609,6,estimator_finished
6612,0.6612,10,feedforward_finished
6637,0.6637,4,uplink_received
6650,0.665,1,sensor_activated
6656,0.6656,2,sensor_finished
6657,0.6657,3,uplink_sent
6684,0.6684,14,downlink_received
6687,0.6687,4,uplink_received
6700,0.67,1,sensor_activated
6700,0.67,5,estimator_activated
6706,0.6706,2,sensor_finished
6707,0.6707,3,uplink_sent
6709,0.6709,6,estimator_finished
6737,0.6737,4,uplink_received
6750,0.675,1,sensor_activated
6756,0.6756,2,sensor_finished
6757,0.6757,3,uplink_sent
6787,0.6787,4,uplink_received
6800,0.68,1,sensor_activated
6800,0.68,5,estimator_activated
6800,0.68,7,controller_activated
6800,0.68,9,feedforward_activated
6800,0.68,11,merger_activated
6803,0.6803,8,controller_finished
6803,0.6803,12,merger_finished
6804,0.6804,13,downlink_sent
6806,0.6806,2,sensor_finished
6807,0.6807,3,uplink_sent
6809,0.6809,6,estimator_finished
6812,0.6812,10,feedforward_finished
6837,0.6837,4,uplink_received
6850,0.685,1,sensor_activated
6856,0.6856,2,sensor_finished
6857,0.6857,3,uplink_sent
6884,0.6884,14,downlink_received
6887,0.6887,4,uplink_received
6900,0.69,1,sensor_activated
6900,0.69,5,estimator_activated
6900,0.69,15,actuator_activated
6905,0.6905,16,actuator_finished
6906,0.6906,2,sensor_finished
6907,0.6907,3,uplink_sent
6909,0.6909,6,estimator_finished
6937,0.6937,4,uplink_received
6950,0.695,1,sensor_activated
6956,0.6956,2,sensor_finished
6957,0.6957,3,uplink_sent
6987,0.6987,4,uplink_received
7000,0.7,1,sensor_activated
7000,0.7,5,estimator_activated
7000,0.7,7,controller_activated
7000,0.7,9,feedforward_activated
7000,0.7,11,merger_activated
7003,0.7003,8,controller_finished
7003,0.7003,12,merger_finished
7004,0.7004,13,downlink_sent
7006,0.7006,2,sensor_finished
7007,0.7007,3,uplink_sent
7009,0.7009,6,estimator_finished
7012,0.7012,10,feedforward_finished
7037,0.7037,4,uplink_received
7050,0.705,1,sensor_activated
7056,0.7056,2,sensor_finished
7057,0.7057,3,uplink_sent
7084,0.7084,14,downlink_received
7087,0.7087,4,uplink_received
7100,0.71,1,sensor_activated
7100,0.71,5,estimator_activated
7106,0.7106,2,sensor_finished
7107,0.7107,3,uplink_sent
7109,0.7109,6,estimator_finished
7137,0.7137,4,uplink_received
7150,0.715,1,sensor_activated
7156,0.7156,2,sensor_finished
7157,0.7157,3,uplink_sent
7187,0.7187,4,uplink_received
7200,0.72,1,sensor_activated
7200,0.72,5,estimator_activated
7200,0.72,7,controller_activated
7200,0.72,9,feedforward_activated
7200,0.72,11,merger_activated
7200,0.72,15,actuator_activated
7203,0.7203,8,controller_finished
7203,0.7203,12,merger_finished
7204,0.7204,13,downlink_sent
7205,0.7205,16,actuator_finished
7206,0.7206,2,sensor_finished
7207,0.7207,3,uplink_sent
7209,0.7209,6,estimator_finished
7212,0.7212,10,feedforward_finished
7237,0.7237,4,uplink_received
7250,0.725,1,sensor_activated
7256,0.7256,2,sensor_finished
7257,0.7257,3,uplink_sent
7284,0.7284,14,downlink_received
7287,0.7287,4,uplink_received
7300,0.73,1,sensor_activated
7300,0.73,5,estimator_activated
7306,0.7306,2,sensor_finished
7307,0.7307,3,uplink_sent
7309,0.7309,6,estimator_finished
7337,0.7337,4,uplink_received
7350,0.735,1,sensor_activated
7356,0.7356,2,sensor_finished
7357,0.7357,3,uplink_sent
7387,0.7387,4,uplink_received
7400,0.74,1,sensor_activated
7400,0.74,5,estimator_activated
7400,0.74,7,controller_activated
7400,0.74,9,feedforward_activated
7400,0.74,11,merger_activated
7403,0.7403,8,controller_finished
7403,0.7403,12,merger_finished
7404,0.7404,13,downlink_sent
7406,0.7406,2,sensor_finished
7407,0.7407,3,uplink_sent
7409,0.7409,6,estimator_finished
7412,0.7412,10,feedforward_finished
7437,0.7437,4,uplink_received
7450,0.745,1,sensor_activated
7456,0.7456,2,sensor_finished
7457,0.7457,3,uplink_sent
7484,0.7484,14,downlink_received
7487,0.7487,4,uplink_received
7500,0.75,1,sensor_activated
7500,0.75,5,estimator_activated
7500,0.75,15,actuator_activated
7505,0.7505,16,actuator_finished
7506,0.7506,2,sensor_finished
7507,0.7507,3,uplink_sent
7509,0.7509,6,estimator_finished
7537,0.7537,4,uplink_received
7550,0.755,1,sensor_activated
7556,0.7556,2,sensor_finished
7557,0.7557,3,uplink_sent
7587,0.7587,4,uplink_received
7600,0.76,1,sensor_activated
7600,0.76,5,estimator_activated
7600,0.76,7,controller_activated
7600,0.76,9,feedforward_activated
7600,0.76,11,merger_activated
7603,0.7603,8,controller_finished
7603,0.7603,12,merger_finished
7604,0.7604,13,downlink_sent
7606,0.7606,2,sensor_finished
7607,0.7607,3,uplink_sent
7609,0.7609,6,estimator_finished
7612,0.7612,10,feedforward_finished
7637,0.7637,4,uplink_received
7650,0.765,1,sensor_activated
7656,0.7656,2,sensor_finished
7657,0.7657,3,uplink_sent
7684,0.7684,14,downlink_received
7687,0.7687,4,uplink_received
7700,0.77,1,sensor_activated
7700,0.77,5,estimator_activated
7706,0.7706,2,sensor_finished
7707,0.7707,3,uplink_sent
7709,0.7709,6,estimator_finished
7737,0.7737,4,uplink_received
7750,0.775,1,sensor_activated
7756,0.7756,2,sensor_finished
7757,0.7757,3,uplink_sent
7787,0.7787,4,uplink_received
7800,0.78,1,sensor_activated
7800,0.78,5,estimator_activated
7800,0.78,7,controller_activated
7800,0.78,9,feedforward_activated
7800,0.78,11,merger_activated
7800,0.78,15,actuator_activated
7803,0.7803,8,controller_finished
7803,0.7803,12,merger_finished
7804,0.7804,13,downlink_sent
7805,0.7805,16,actuator_finished
7806,0.7806,2,sensor_finished
7807,0.7807,3,uplink_sent
7809,0.7809,6,estimator_finished
7812,0.7812,10,feedforward_finished
7837,0.7837,4,uplink_received
7850,0.785,1,sensor_activated
7856,0.7856,2,sensor_finished
7857,0.7857,3,uplink_sent
7884,0.7884,14,downlink_received
7887,0.7887,4,uplink_received
7900,0.79,1,sensor_activated
7900,0.79,5,estimator_activated
7906,0.7906,2,sensor_finished
7907,0.7907,3,uplink_sent
7909,0.7909,6,estimator_finished
7937,0.7937,4,uplink_received
7950,0.795,1,sensor_activated
7956,0.7956,2,sensor_finished
7957,0.7957,3,uplink_sent
7987,0.7987,4,uplink_received
8000,0.8,1,sensor_activated
8000,0.8,5,estimator_activated
8000,0.8,7,controller_activated
8000,0.8,9,feedforward_activated
8000,0.8,11,merger_activated
8003,0.8003,8,controller_finished
8003,0.8003,12,merger_finished
8004,0.8004,13,downlink_sent
8006,0.8006,2,sensor_finished
8007,0.8007,3,uplink_sent
8009,0.8009,6,estimator_finished
8012,0.8012,10,feedforward_finished
8037,0.8037,4,uplink_received
8050,0.805,1,sensor_activated
8056,0.8056,2,sensor_finished
8057,0.8057,3,uplink_sent
8084,0.8084,14,downlink_received
8087,0.8087,4,uplink_received
8100,0.81,1,sensor_activated
8100,0.81,5,estimator_activated
8100,0.81,15,actuator_activated
8105,0.8105,16,actuator_finished
8106,0.8106,2,sensor_finished
8107,0.8107,3,uplink_sent
8109,0.8109,6,estimator_finished
8137,0.8137,4,uplink_received
8150,0.815,1,sensor_activated
8156,0.8156,2,sensor_finished
8157,0.8157,3,uplink_sent
8187,0.8187,4,uplink_received
8200,0.82,1,sensor_activated
8200,0.82,5,estimator_activated
8200,0.82,7,controller_activated
8200,0.82,9,feedforward_activated
8200,0.82,11,merger_activated
8203,0.8203,8,controller_finished
8203,0.8203,12,merger_finished
8204,0.8204,13,downlink_sent
8206,0.8206,2,sensor_finished
8207,0.8207,3,uplink_sent
8209,0.8209,6,estimator_finished
8212,0.8212,10,feedforward_finished
8237,0.8237,4,uplink_received
8250,0.825,1,sensor_activated
8256,0.8256,2,sensor_finished
8257,0.8257,3,uplink_sent
8284,0.8284,14,downlink_received
8287,0.8287,4,uplink_received
8300,0.83,1,sensor_activated
8300,0.83,5,estimator_activated
8306,0.8306,2,sensor_finished
8307,0.8307,3,uplink_sent
8309,0.8309,6,estimator_finished
8337,0.8337,4,uplink_received
8350,0.835,1,sensor_activated
8356,0.8356,2,sensor_finished
8357,0.8357,3,uplink_sent
8387,0.8387,4,uplink_received
8400,0.84,1,sensor_activated
8400,0.84,5,estimator_activated
8400,0.84,7,controller_activated
8400,0.84,9,feedforward_activated
8400,0.84,11,merger_activated
8400,0.84,15,actuator_activated
8403,0.8403,8,controller_finished
8403,0.8403,12,merger_finished
8404,0.8404,13,downlink_sent
8405,0.8405,16,actuator_finished
8406,0.8406,2,sensor_finished
8407,0.8407,3,uplink_sent
8409,0.8409,6,estimator_finished
8412,0.8412,10,feedforward_finished
8437,0.8437,4,uplink_received
8450,0.845,1,sensor_activated
8456,0.8456,2,sensor_finished
8457,0.8457,3,uplink_sent
8484,0.8484,14,downlink_received
8487,0.8487,4,uplink_received
8500,0.85,1,sensor_activated
8500,0.85,5,estimator_activated
8506,0.8506,2,sensor_finished
8507,0.8507,3,uplink_sent
8509,0.8509,6,estimator_finished
8537,0.8537,4,uplink_received
8550,0.855,1,sensor_activated
8556,0.8556,2,sensor_finished
8557,0.8557,3,uplink_sent
8587,0.8587,4,uplink_received
8600,0.86,1,sensor_activated
8600,0.86,5,estimator_activated
8600,0.86,7,controller_activated
8600,0.86,9,feedforward_activated
8600,0.86,11,merger_activated
8603,0.8603,8,controller_finished
8603,0.8603,12,merger_finished
8604,0.8604,13,downlink_sent
8606,0.8606,2,sensor_finished
8607,0.8607,3,uplink_sent
8609,0.8609,6,estimator_finished
8612,0.8612,10,feedforward_finished
8637,0.8637,4,uplink_received
8650,0.865,1,sensor_activated
8656,0.8656,2,sensor_finished
8657,0.8657,3,uplink_sent
8684,0.8684,14,downlink_received
8687,0.8687,4,uplink_received
8700,0.87,1,sensor_activated
8700,0.87,5,estimator_activated
8700,0.87,15,actuator_activated
8705,0.8705,16,actuator_finished
8706,0.8706,2,sensor_finished
8707,0.8707,3,uplink_sent
8709,0.8709,6,estimator_finished
8737,0.8737,4,uplink_received
8750,0.875,1,sensor_activated
8756,0.8756,2,sensor_finished
8757,0.8757,3,uplink_sent
8787,0.8787,4,uplink_received
8800,0.88,1,sensor_activated
8800,0.88,5,estimator_activated
8800,0.88,7,controller_activated
8800,0.88,9,feedforward_activated
8800,0.88,11,merger_activated
8803,0.8803,8,controller_finished
8803,0.8803,12,merger_finished
8804,0.8804,13,downlink_sent
8806,0.8806,2,sensor_finished
8807,0.8807,3,uplink_sent
8809,0.8809,6,estimator_finished
8812,0.8812,10,feedforward_finished
8837,0.8837,4,uplink_received
8850,0.885,1,sensor_activated
8856,0.8856,2,sensor_finished
8857,0.8857,3,uplink_sent
8884,0.8884,14,downlink_received
8887,0.8887,4,uplink_received
8900,0.89,1,sensor_activated
8900,0.89,5,estimator_activated
8906,0.8906,2,sensor_finished
8907,0.8907,3,uplink_sent
8909,0.8909,6,estimator_finished
8937,0.8937,4,uplink_received
8950,0.895,1,sensor_activated
8956,0.8956,2,sensor_finished
8957,0.8957,3,uplink_sent
8987,0.8987,4,uplink_received
9000,0.9,1,sensor_activated
9000,0.9,5,estimator_activated
9000,0.9,7,controller_activated
9000,0.9,9,feedforward_activated
9000,0.9,11,merger_activated
9000,0.9,15,actuator_activated
9003,0.9003,8,controller_finished
9003,0.9003,12,merger_finished
9004,0.9004,13,downlink_sent
9005,0.9005,16,actuator_finished
9006,0.9006,2,sensor_finished
9007,0.9007,3,uplink_sent
9009,0.9009,6,estimator_finished
9012,0.9012,10,feedforward_finished
9037,0.9037,4,uplink_received
9050,0.905,1,sensor_activated
9056,0.9056,2,sensor_finished
9057,0.9057,3,uplink_sent
9084,0.9084,14,downlink_received
9087,0.9087,4,uplink_received
9100,0.91,1,sensor_activated
9100,0.91,5,estimator_activated
9106,0.9106,2,sensor_finished
9107,0.9107,3,uplink_sent
9109,0.9109,6,estimator_finished
9137,0.9137,4,uplink_received
9150,0.915,1,sensor_activated
9156,0.9156,2,sensor_finished
9157,0.9157,3,uplink_sent
9187,0.9187,4,uplink_received
9200,0.92,1,sensor_activated
9200,0.92,5,estimator_activated
9200,0.92,7,controller_activated
9200,0.92,9,feedforward_activated
9200,0.92,11,merger_activated
9203,0.9203,8,controller_finished
9203,0.9203,12,merger_finished
9204,0.9204,13,downlink_sent
9206,0.9206,2,sensor_finished
9207,0.9207,3,uplink_sent
9209,0.9209,6,estimator_finished
9212,0.9212,10,feedforward_finished
9237,0.9237,4,uplink_received
9250,0.925,1,sensor_activated
9256,0.9256,2,sensor_finished
9257,0.9257,3,uplink_sent
9284,0.9284,14,downlink_received
9287,0.9287,4,uplink_received
9300,0.93,1,sensor_activated
9300,0.93,5,estimator_activated
9300,0.93,15,actuator_activated
9305,0.9305,16,actuator_finished
9306,0.9306,2,sensor_finished
9307,0.9307,3,uplink_sent
9309,0.9309,6,estimator_finished
9337,0.9337,4,uplink_received
9350,0.935,1,sensor_activated
9356,0.9356,2,sensor_finished
9357,0.9357,3,uplink_sent
9387,0.9387,4,uplink_received
9400,0.94,1,sensor_activated
9400,0.94,5,estimator_activated
9400,0.94,7,controller_activated
9400,0.94,9,feedforward_activated
9400,0.94,11,merger_activated
9403,0.9403,8,controller_finished
9403,0.9403,12,merger_finished
9404,0.9404,13,downlink_sent
9406,0.9406,2,sensor_finished
9407,0.9407,3,uplink_sent
9409,0.9409,6,estimator_finished
9412,0.9412,10,feedforward_finished
9437,0.9437,4,uplink_received
9450,0.945,1,sensor_activated
9456,0.9456,2,sensor_finished
9457,0.9457,3,uplink_sent
9484,0.9484,14,downlink_received
9487,0.9487,4,uplink_received
9500,0.95,1,sensor_activated
9500,0.95,5,estimator_activated
9506,0.9506,2,sensor_finished
9507,0.9507,3,uplink_sent
9509,0.9509,6,estimator_finished
9537,0.9537,4,uplink_received
9550,0.955,1,sensor_activated
9556,0.9556,2,sensor_finished
9557,0.9557,3,uplink_sent
9587,0.9587,4,uplink_received
9600,0.96,1,sensor_activated
9600,0.96,5,estimator_activated
9600,0.96,7,controller_activated
9600,0.96,9,feedforward_activated
9600,0.96,11,merger_activated
9600,0.96,15,actuator_activated
9603,0.9603,8,controller_finished
9603,0.9603,12,merger_finished
9604,0.9604,13,downlink_sent
9605,0.9605,16,actuator_finished
9606,0.9606,2,sensor_finished
9607,0.9607,3,uplink_sent
9609,0.9609,6,estimator_finished
9612,0.9612,10,feedforward_finished
9637,0.9637,4,uplink_received
9650,0.965,1,sensor_activated
9656,0.9656,2,sensor_finished
9657,0.9657,3,uplink_sent
9684,0.9684,14,downlink_received
9687,0.9687,4,uplink_received
9700,0.97,1,sensor_activated
9700,0.97,5,estimator_activated
9706,0.9706,2,sensor_finished
9707,0.9707,3,uplink_sent
9709,0.9709,6,estimator_finished
9737,0.9737,4,uplink_received
9750,0.975,1,sensor_activated
